loss,id
1243.63353105,291385
6633.32074879,291393
3462.81732805,291394
6906.85087843,291396
990.78550263,291397
1897.11226219,291404
2232.49014877,291406
2019.84570395,291407
2209.5902214,291412
1974.79600881,291421
1151.80587673,291438
1255.52405914,291443
1712.62255439,291444
1836.4066192,291447
1809.66521264,291449
913.975642206,291458
3085.13894991,291463
2224.66162996,291467
2037.4749393,291472
1279.91805416,291474
2127.64634332,291482
1508.89236012,291483
2258.38279914,291489
2319.73357908,291490
1329.36722152,291491
992.805942672,291493
848.759550932,291494
3240.85587543,291497
1035.75501632,291498
1712.64794551,291500
2509.26942838,291503
2725.92018611,291510
1295.02001473,291511
1896.24915617,291512
3890.90782818,291518
1137.86154663,291519
2235.4621482,291520
2818.59618378,291523
7129.36477873,291524
1523.80936557,291531
4499.33722851,291542
1172.37601802,291543
2844.10880147,291549
1295.48764254,291550
1622.62402837,291553
1447.53667224,291567
781.703350986,291571
5496.50590905,291578
3253.02219804,291580
1724.86814323,291586
7020.31217419,291588
2804.63445922,291591
3891.93395177,291593
4698.08147679,291602
2282.98911337,291604
1313.92121533,291608
2344.52377036,291613
1481.93794101,291632
1502.78285362,291633
3008.10277961,291640
6311.39500872,291645
1094.32240782,291646
2588.27194553,291667
1643.43226616,291687
3283.70723735,291690
5294.7584527,291691
5962.59231236,291703
1577.99538165,291707
6217.39985011,291708
4340.84167821,291709
1492.27378317,291711
10113.1314204,291720
1145.81313127,291732
3262.7368278,291740
2055.89864463,291743
753.855854749,291746
1349.59176229,291756
1223.1259159,291758
5561.46660446,291760
938.485954081,291761
1555.92659731,291767
954.360595901,291768
4923.87120713,291770
1086.08496758,291771
1598.28246951,291773
1398.56003748,291776
964.7203952,291790
3500.44563551,291791
2396.47666094,291795
1969.19659592,291802
831.614990781,291804
932.310392917,291807
1135.0824044,291813
1032.71505383,291818
1275.90988002,291824
2184.99274735,291827
1938.12551246,291830
2539.82948798,291832
2499.58447673,291835
1616.90710488,291836
2546.0936086,291838
5251.98676358,291841
6623.19307996,291844
1328.56746036,291846
1922.06457154,291848
931.541813846,291870
3054.69864832,291875
1308.36637767,291876
1828.70964667,291877
1641.82269019,291878
2982.34989313,291882
2350.25499369,291887
4681.313646,291893
4188.77706699,291897
1963.70919829,291913
2426.67663928,291914
787.207351622,291918
1160.23843391,291919
1663.11537913,291921
3620.4789256,291924
2875.25939587,291926
1372.46834471,291928
1817.55719069,291932
1190.89112375,291954
5044.05271818,291960
3056.61576824,291965
2763.4541913,291969
927.414269712,291971
2508.96607326,291972
7171.01736103,291975
1450.9048431,291977
9451.01134513,291987
1338.2936421,291989
1021.65174802,291992
1223.27347587,292016
1213.96328348,292017
978.642739847,292024
9399.46709728,292025
1948.63320783,292026
1743.57036596,292027
5728.81216755,292028
2614.24450764,292029
2306.38297092,292035
953.965395712,292037
2098.16919748,292038
3675.66771048,292040
1537.42620183,292041
2227.51318904,292042
12969.2634364,292043
4238.3114876,292048
1324.73704413,292053
2095.17625844,292057
1838.77435041,292061
931.087986323,292070
2125.89224047,292074
4924.71078741,292076
2040.85842809,292079
1695.1635938,292081
1379.69206646,292090
1147.11759162,292098
2394.05907858,292099
3998.23534788,292103
1351.99557796,292106
3063.2918555,292107
1817.09784539,292113
3525.65907544,292121
1740.99279445,292124
2980.07916542,292147
1354.24743657,292158
1622.39628574,292160
1428.81572275,292161
738.995695815,292164
2680.28781862,292176
1038.80364968,292177
1525.03684714,292184
1079.39078843,292187
1331.11693194,292189
7230.44337852,292191
4567.04216283,292196
2020.82901824,292203
4026.67015212,292204
2467.16024762,292206
2439.47965195,292207
2370.31410923,292213
1530.23021902,292217
2009.72102615,292220
1034.80885248,292223
1304.94287473,292230
1262.86568184,292250
1037.68959823,292267
4433.99414765,292279
2461.99913502,292281
1182.07840911,292283
1596.40643176,292284
1498.27305758,292293
1563.05913858,292299
2901.43929933,292304
9624.97894888,292308
4192.67332488,292314
1587.98200748,292317
9151.76031252,292326
3925.36682651,292332
2667.29221382,292334
1048.79153813,292340
2911.1697458,292345
2596.68880234,292348
1365.19809974,292356
782.137289987,292372
970.30016254,292373
2585.3305444,292381
5209.44566286,292383
1128.22385009,292389
1277.85620382,292391
3458.88856135,292392
2703.58022554,292395
3825.01511555,292396
8802.83228906,292402
1353.14290184,292406
5537.15680701,292407
1506.63090321,292409
5528.00068366,292411
1903.69101166,292425
1514.66451272,292426
1137.29891686,292428
4124.49608423,292429
2101.47159339,292431
1252.10374221,292435
1455.45259541,292446
1059.48885309,292448
2382.17033629,292459
2906.24209642,292469
1549.10509162,292470
4165.2516678,292471
2524.30877345,292477
4216.20105637,292479
2690.4404076,292481
1156.29090991,292489
1206.08286003,292491
3417.91679287,292506
2741.72160718,292507
1434.95842521,292516
5363.76353161,292517
1930.096034,292518
1736.69853905,292521
965.035921585,292528
1145.65155713,292530
1751.30646218,292531
6957.11497813,292533
2870.68367852,292538
1426.33034422,292541
3117.57624474,292547
1199.99998028,292549
953.561624406,292550
2111.58532515,292558
1208.34743237,292561
2152.62006223,292565
2574.78666385,292568
986.941168364,292585
1423.55643412,292590
1462.84527588,292597
1651.28758415,292599
2188.31235874,292601
5473.34363157,292602
2665.15897059,292603
1118.65493852,292610
1411.48723268,292613
5666.3943716,292614
1799.93730249,292619
739.211417475,292631
1534.48607742,292637
1318.82323189,292638
1234.34745314,292640
1845.45129573,292646
3175.47039502,292651
827.937869942,292654
1613.23163874,292655
3013.41155161,292660
2128.1292632,292661
2122.50431272,292670
1401.05148865,292672
1174.01219587,292679
2350.7129639,292682
3256.42991294,292689
5020.85432093,292691
1420.57838774,292692
1844.54449727,292694
2864.58642609,292703
5349.6554051,292707
2068.38110302,292710
1110.99555975,292715
2290.69877519,292723
10864.2207139,292726
798.547835701,292733
761.133281874,292742
1112.52947626,292752
7389.2222109,292753
1741.72808756,292757
4912.19247588,292769
734.780369496,292775
1530.50948695,292783
1077.83650064,292794
1335.13086365,292800
1845.52232968,292801
2177.31326196,292803
2274.59724767,292805
1796.52693581,292809
3641.41281047,292815
1329.51790643,292825
851.213486856,292830
971.439328137,292832
2508.6623112,292838
4497.64487497,292841
2399.55158936,292844
4722.21209413,292847
2715.90418085,292852
1380.62293074,292855
7609.42496761,292865
2891.05367995,292867
6933.24620255,292868
1903.43290841,292878
875.056943483,292890
1473.30780619,292894
1694.6531114,292896
2642.03786106,292897
5643.51018806,292914
1564.12869912,292917
2100.03239315,292922
1575.83926765,292929
1448.43234942,292936
2931.30894853,292939
5526.88346508,292950
1215.70122659,292951
1173.1616394,292953
2964.45926331,292955
1170.92588637,292958
1968.42451132,292969
3435.42814479,292970
4041.34741909,292979
5285.95767094,292980
1408.02657343,292997
1140.66360823,293003
2065.51224883,293013
2744.08587203,293019
1452.16937212,293020
1096.65458489,293021
3413.61002896,293024
1936.64319839,293025
1059.95989745,293031
3245.84413682,293035
1504.97664031,293045
6551.96129754,293049
1146.37570147,293053
1320.26263299,293057
2015.71952806,293062
1596.32307262,293071
4009.94056581,293075
2782.36914152,293076
5059.04621053,293083
2472.16139224,293094
2038.13167297,293099
747.565881241,293101
1041.01660687,293102
3487.61421527,293103
1572.0381563,293110
2830.54639141,293111
1060.46963908,293114
1131.04467056,293115
1085.49105222,293129
1016.61793217,293133
3930.47135103,293145
2134.62366506,293150
2157.80765762,293155
2069.71023695,293162
11200.8241287,293163
1207.1513288,293171
1108.95164188,293181
737.812272563,293187
1793.01396119,293190
2814.87097169,293196
5011.52862058,293197
1532.44936444,293206
3056.02008822,293207
7735.95482634,293209
984.152666385,293210
1536.08319576,293214
1062.99651755,293219
1332.25583637,293226
1343.99164689,293240
7802.03473422,293250
1772.86004854,293255
1521.78023735,293259
3660.76337051,293263
4684.08113297,293268
3559.10865942,293271
2000.1666165,293272
1831.91290752,293273
955.370226407,293278
1865.86181516,293283
2313.49870403,293285
2691.98318844,293286
1209.816688,293288
17239.4213167,293294
2925.6400775,293299
3855.42007787,293308
873.522446347,293311
1910.81939268,293322
5020.2928405,293339
4185.06810019,293348
1976.21061171,293362
8027.20339415,293366
1788.13891295,293373
2229.9381023,293374
8005.69712234,293377
1973.80792176,293387
1545.51641648,293389
1068.15909567,293390
1721.01173507,293391
3580.65969511,293392
1143.1585624,293393
2097.34227693,293402
3171.56047077,293414
2359.77189447,293428
1089.21290546,293429
11382.9553162,293431
1366.81523021,293437
1478.7717917,293440
1398.7133473,293456
1920.12807474,293458
3565.42151412,293468
5497.4564721,293483
3291.55061443,293484
3148.19424033,293494
3261.8163191,293506
1185.04977794,293507
2178.37608318,293508
2209.60527729,293511
2097.85440765,293519
1830.64973667,293520
1164.60741875,293521
1491.52001275,293527
1478.01887041,293535
5648.18202206,293538
2199.43093073,293541
868.754212828,293547
2057.88606759,293559
4674.99365207,293560
1738.15571358,293563
4195.20306742,293564
1966.72083541,293566
1519.87328906,293568
3854.82719146,293571
3439.80563536,293576
4741.18876122,293578
2540.23760879,293579
951.158011461,293582
1645.83742735,293583
2045.65131984,293591
4723.23539692,293592
7878.95515262,293596
2162.07072951,293597
1577.09636253,293604
1967.88088939,293606
1614.74945796,293610
1488.01691227,293621
2113.71650733,293622
1028.22307439,293627
7614.31195329,293634
999.494834287,293641
1083.64001408,293647
2311.53149787,293655
2262.11766606,293658
1387.14455073,293659
1928.19336905,293669
1986.73147544,293675
2120.75023681,293677
1001.29794721,293681
5768.45259177,293684
2776.41220914,293685
2903.73895259,293699
5362.75898218,293704
1426.25492375,293707
1310.06895898,293710
2740.34120207,293716
1857.04701804,293717
1325.52145132,293718
2262.28470926,293720
1863.00240617,293721
4138.72920816,293729
806.344497414,293732
1833.79124325,293737
1638.23835898,293749
1810.00777399,293751
4172.40663709,293752
2795.29398613,293753
3560.21389354,293762
2152.13394092,293763
1083.29316157,293769
1316.9984526,293772
876.266698583,293782
3995.25420607,293783
1217.15713903,293784
1445.59199861,293788
4764.67165141,293806
2076.48084159,293810
3322.28674189,293822
1976.51275207,293823
1424.30327551,293827
2459.60671544,293828
1309.21113005,293835
1786.88207812,293838
2640.21167794,293843
5115.57934287,293849
2220.4770074,293852
2370.50347979,293863
3994.20051775,293866
1988.85762301,293867
1610.10623946,293872
970.961788982,293878
1945.93642684,293879
2547.46170271,293880
2861.06116838,293887
2177.5178651,293888
3632.99099104,293892
4520.8654521,293893
1658.00745135,293900
1922.9231369,293902
2184.335148,293910
4349.8024024,293912
995.658968027,293916
1181.8535078,293922
5871.63197923,293931
2191.93437298,293934
2680.32058257,293936
4498.03430436,293940
1614.80365341,293953
1710.38596043,293961
4495.51004141,293965
1269.20434562,293967
2094.90432414,293970
2212.50611531,293971
3340.2397197,293974
1625.39343412,293980
1331.02618966,293981
2130.3794937,293996
6374.67384161,293999
1636.8720994,294003
2702.39981992,294007
1419.33864571,294010
10457.5722941,294012
5663.35927558,294013
4843.21897919,294015
2326.00276585,294016
2627.43423483,294018
3067.46890862,294019
3429.55113012,294021
1833.626023,294027
1875.38575572,294030
2298.66581638,294033
1932.79796452,294037
4057.50978757,294038
5984.77597414,294044
1261.99771248,294045
2129.97526534,294048
4767.36736142,294051
2007.141993,294067
2140.66717757,294074
1811.69169549,294076
2773.79185004,294077
5481.31734762,294080
1680.71109629,294084
1523.17910466,294089
4382.36632659,294090
1921.04364523,294096
2636.19201686,294098
3150.29849776,294101
1101.04180258,294107
2044.70053415,294112
2331.86864108,294113
2652.9042846,294117
1797.83738282,294119
1057.9465572,294120
910.471801044,294123
9626.84843747,294126
1794.81663096,294129
3662.93836144,294132
4370.05875398,294133
1778.96110329,294141
2668.12081594,294146
1002.99329428,294156
1442.81673849,294158
3511.71292886,294160
1433.99525907,294165
5197.7093042,294171
5880.60504829,294178
1590.53654525,294182
1296.25659504,294185
2137.22962878,294198
2548.97887936,294202
996.154586406,294203
1924.1345374,294205
1816.32138031,294209
1195.67037263,294214
3620.10868222,294217
3984.95710379,294223
4761.62049391,294250
1585.83665619,294265
1924.72314575,294281
1625.88358336,294294
1341.71343786,294295
2289.34733797,294299
3894.41164504,294303
1898.90387251,294309
1046.96215284,294319
2352.37541126,294325
1199.29529799,294328
1684.27514346,294329
2990.42097201,294333
4590.79905035,294335
4190.78346635,294341
1431.07331306,294346
1931.50607021,294347
1148.38285961,294348
2140.7638633,294350
1561.64790816,294354
1043.0026002,294355
6752.78426395,294358
6090.00731697,294360
3332.01950883,294362
3142.27124788,294375
2421.45175391,294378
3100.93075497,294384
1210.91936231,294387
1525.83800158,294389
1263.66305033,294394
1798.82178784,294395
1949.55754055,294399
2997.45184551,294401
1732.9080502,294407
926.461121638,294410
3040.04308827,294412
1959.60880508,294417
7966.26020908,294420
2132.85505527,294421
978.450746877,294430
4069.29468123,294438
1393.78555946,294439
2181.0773848,294441
1551.64631544,294457
4806.00279178,294458
1449.80792274,294460
3605.14540801,294461
1824.25203561,294464
2122.16293096,294472
1228.84814403,294481
1058.19871866,294482
2552.16210545,294485
1658.60214406,294494
3659.69347897,294501
4164.10114375,294534
2589.07246772,294540
2896.76676631,294545
1140.19891803,294552
3053.85503619,294553
3463.48532795,294560
6675.07541571,294570
1869.53532005,294579
1242.73999696,294581
2834.28824281,294584
2025.92127832,294594
1684.45620375,294595
1424.32231061,294599
953.843193286,294601
2815.66052664,294607
1640.02516715,294609
7147.72309916,294612
3410.98477547,294619
4356.30539003,294626
1291.37324231,294627
3058.57330906,294635
1309.97520001,294636
685.578134539,294640
6945.47322986,294647
1817.23261822,294648
1410.02073679,294650
1952.76542192,294675
1537.45439789,294676
1762.63764864,294679
1321.67273064,294685
1106.48535098,294698
6339.87103696,294708
2378.54657918,294712
7208.69066396,294717
1278.86355355,294725
1452.18648277,294726
1781.48154552,294727
5671.13420641,294729
1085.9951629,294731
4183.14479925,294737
1797.23872715,294738
756.739956206,294744
1699.35099448,294746
2034.15761974,294752
2041.09597631,294753
1510.13757378,294770
1432.12138445,294772
1166.92136823,294775
1503.04523292,294776
7136.9150154,294778
1739.78148675,294781
3463.00020156,294782
1248.45410241,294785
2169.02564303,294786
1209.23556187,294804
2703.19538437,294806
10369.931839,294807
2833.77016952,294812
5812.0108327,294816
2474.07217956,294827
2215.42053049,294830
1743.00644986,294832
2017.40706593,294834
2048.63274928,294837
1435.47983758,294841
6490.64180252,294843
1354.53707007,294847
1739.43333315,294856
1098.82729098,294862
1954.13455498,294864
4882.00806885,294865
1803.12993543,294867
4404.04003894,294869
1641.80382509,294871
2801.22918889,294874
1374.25931248,294876
3043.29109213,294878
3611.33444613,294880
1094.01182263,294881
2432.52079543,294885
1732.25904382,294901
1069.817493,294907
3617.1849334,294909
5433.66975428,294912
2021.26536232,294916
1541.74915818,294919
1373.08411425,294925
2789.38041589,294928
692.669653646,294930
2983.35245189,294935
1715.05603329,294937
4434.97319314,294938
1098.59748521,294946
3786.22468249,294950
4938.64861996,294959
2389.12521697,294962
7800.03995092,294964
7646.40527002,294967
1358.89028228,294983
1489.88283517,294985
5251.5555192,294986
7351.68394491,294987
1483.36227647,294988
2250.54483684,294993
1497.49972203,294996
1601.25058622,294997
1989.88895068,295000
2520.10049617,295001
1908.18361204,295009
1269.47181755,295012
3156.4264334,295017
2032.86299991,295020
2545.54255505,295023
1156.10511052,295048
1915.37406667,295050
2242.91003769,295060
5558.88258475,295076
975.501956593,295079
1132.35872812,295080
3805.37091021,295089
1309.3360599,295090
6361.81612046,295092
3263.9686385,295112
2926.2234737,295114
1298.05070377,295115
4135.78204954,295123
1122.61273969,295130
2089.31685629,295137
3764.70731297,295141
1767.57616212,295143
1754.90412774,295148
1695.67143037,295157
1210.426943,295159
7318.56291774,295162
2011.89129137,295165
2322.58489924,295169
1266.21492109,295170
1333.15131601,295175
1333.71378067,295178
3281.74599695,295180
2865.70688296,295181
3235.29166121,295184
3650.05740877,295188
3326.35716664,295196
2864.99688069,295197
12576.7507815,295201
1781.18340667,295207
797.959252532,295211
1291.05510055,295212
957.266220845,295217
2277.84367584,295222
2945.46011033,295228
2736.71171759,295234
1319.10126972,295235
3453.83672971,295237
3839.8716493,295250
2446.65639818,295252
2583.31962149,295254
877.506269605,295260
3206.83076245,295266
5392.2008628,295272
5168.38396957,295273
1712.4731876,295274
4662.81622048,295275
3881.65760565,295280
6029.21531221,295287
1587.97556464,295289
5904.0486517,295292
11896.9281066,295303
2928.20876689,295307
1490.38252591,295316
1468.4436064,295319
2071.55004779,295322
1507.84263232,295323
6047.46163083,295324
1277.92938875,295334
979.563506556,295338
3175.84890961,295341
1582.03280249,295342
1092.0905579,295350
3880.08461352,295354
5520.14256721,295355
1308.29635817,295358
2038.39014237,295359
1939.41737459,295364
12750.2883214,295368
1657.59211641,295370
2448.05405133,295372
1223.50101132,295373
5301.77293556,295379
2365.74904081,295382
983.249604582,295386
1525.21480773,295397
1911.25474323,295401
1228.83041717,295402
934.120942411,295403
854.994663531,295404
1706.15670583,295412
1242.35350911,295419
2454.09027045,295420
764.686442557,295423
1577.82994587,295425
1236.26053002,295433
1632.32710819,295460
9056.46868432,295463
1468.24543882,295470
1137.18847738,295479
3566.36483747,295480
1660.85367727,295483
5889.54055365,295493
1414.19894276,295516
841.36793519,295519
1398.76470063,295524
16594.9244982,295527
8081.51834112,295533
6426.75364615,295540
951.011583933,295541
8022.08259505,295565
1295.90093523,295567
2711.64021072,295579
3843.36785879,295586
1468.42359476,295588
2932.77597254,295591
1327.6626862,295592
1692.3090924,295595
2172.22370653,295596
1630.50671437,295605
2205.33097398,295606
4383.96821612,295607
1027.21179226,295612
1311.70344068,295616
2694.99657704,295617
1458.03292123,295628
2887.82327426,295629
1859.10508329,295632
2379.11480232,295641
1611.40431945,295645
1142.90616182,295648
3207.53330526,295649
2610.1617472,295650
4654.49877049,295671
2555.3546423,295676
1424.65594712,295681
1133.2554237,295684
2840.76760079,295691
1427.75983306,295695
1570.52901719,295702
3500.18258884,295706
1690.66235184,295708
1145.10669221,295722
822.303482355,295724
5461.10232114,295726
11145.5592406,295730
1294.87734857,295744
3856.75013427,295746
5410.1247291,295747
1359.75377457,295748
3485.72349437,295751
2428.40264741,295760
1173.2827583,295764
1956.12976461,295768
1547.81547971,295778
1584.13260179,295780
2830.67178766,295784
2377.38879312,295785
2237.96315456,295789
2187.9068812,295790
3111.10405246,295791
1428.07665182,295797
1682.38673098,295801
1872.3028516,295808
1895.70443196,295810
1982.39173129,295818
1010.82951928,295823
985.924173146,295825
2361.04395029,295829
1325.32658744,295845
3142.58781884,295846
3103.5005216,295849
1182.42210437,295853
995.526788596,295854
1849.36875823,295869
4133.04903515,295874
2689.65416197,295879
2060.36071653,295885
5816.34361803,295895
6347.21709645,295904
6819.81328834,295907
2406.00373667,295909
1686.84013404,295913
850.185474384,295915
1877.12528322,295924
2104.41450969,295925
839.709201445,295940
1178.13031507,295941
1579.61254495,295943
1500.85272386,295950
1540.77366578,295954
1362.44710108,295960
2615.47959937,295961
1813.89357879,295967
6507.87057454,295980
1128.28643605,295982
989.482121451,295984
2683.84032317,295985
1954.26637308,295992
1505.50080074,296013
2705.16661323,296014
6433.92978346,296015
2012.2244269,296017
1534.33313806,296027
5505.50727532,296036
1323.08090807,296042
1703.42838761,296043
1315.25069131,296047
1798.12193063,296065
1209.86456115,296066
2527.22957419,296067
2360.53950961,296078
5621.13379266,296082
4335.31110218,296084
5144.13617017,296090
799.432813983,296095
4336.85380235,296097
8073.9149556,296100
907.475351674,296109
832.099373664,296112
1092.89161048,296113
1823.88215721,296116
1247.46899093,296137
1695.39478788,296139
1001.04819355,296149
1812.18211857,296152
2054.91763261,296161
3285.11666496,296163
3176.7736755,296164
4144.76726354,296167
2799.67920648,296168
1882.06056275,296173
1696.64457605,296178
1790.21855755,296180
6270.43380954,296184
1999.46801349,296190
1874.01788961,296192
2042.27185327,296196
725.256412526,296201
1198.22627642,296207
839.709201445,296211
1137.44113251,296232
4460.96586697,296242
1794.95989111,296244
1554.84733074,296245
919.856288324,296248
1153.22240432,296249
2172.49149235,296250
2332.36607037,296251
5549.10300178,296268
2454.16025615,296270
3131.93237275,296272
1575.05988667,296298
1715.90116498,296313
3326.33008286,296318
4762.00646838,296320
7088.0533149,296322
1859.74374212,296350
2906.04836116,296351
3779.08063584,296360
1460.3845137,296364
2129.39738657,296366
6287.37036104,296367
1039.3094177,296370
2297.82367362,296374
3271.99706224,296378
2289.23244224,296385
1517.96120575,296387
2095.69137331,296391
1927.47288319,296394
8487.80868281,296395
1587.36489358,296406
1268.44001732,296407
1302.09564848,296408
4965.13522577,296409
1267.58783173,296419
2976.73271682,296425
1789.79626689,296426
1955.70425017,296429
1723.9977694,296432
1976.51854244,296435
2416.94134499,296444
3466.49296467,296449
3758.78922788,296458
1632.52204761,296461
2052.06235116,296466
3112.37691713,296467
1796.45158231,296480
1270.09582928,296485
6762.17940442,296488
3617.67423142,296489
1960.88595205,296490
1257.88846871,296493
721.392567525,296507
1171.83333096,296508
2398.73621096,296514
4476.7991056,296517
7367.01807997,296518
2831.91711451,296523
2020.18478916,296532
4285.67447758,296538
1014.58368731,296545
1314.20813938,296556
7806.45697565,296560
4337.42728986,296561
2123.92114258,296563
1367.07052715,296565
1129.02600582,296572
1305.43266811,296573
2637.25481169,296574
1069.58014339,296576
1649.42837869,296580
1323.29302857,296582
1908.19589679,296586
2108.20842276,296602
3678.6415783,296612
1215.6468921,296618
1356.1556826,296621
2798.55088085,296622
3820.07777715,296633
1029.84334265,296634
1551.30895153,296638
23624.6718069,296641
1607.13988136,296643
1720.16830626,296645
1114.20458052,296648
4167.92392299,296657
2163.69122554,296658
1655.31000461,296668
969.568246681,296671
3179.47368495,296673
1587.51631936,296674
7095.42716256,296675
5264.94928274,296676
2761.35705578,296687
1686.59140003,296688
871.023958536,296694
1948.22468401,296702
8999.39815152,296703
1212.77898054,296709
1267.82651452,296711
1044.20721049,296712
1478.51063253,296713
2791.24261667,296718
2306.44828762,296721
951.195756439,296726
1142.87443473,296728
1283.45179742,296729
895.197101884,296730
3826.82753514,296731
1011.37991004,296734
1703.52849751,296735
2519.02769166,296737
1397.45066438,296747
1912.1789688,296748
7683.38382434,296751
1436.19960366,296753
1794.30273172,296766
3311.88056178,296767
2503.59644361,296768
4024.20694184,296771
1260.19532499,296772
1505.7588217,296777
3077.69073878,296787
2377.81637922,296789
2322.74745286,296790
1444.11483484,296816
1548.90758259,296817
6550.80956387,296818
7675.51083599,296819
1765.27738007,296822
1994.86714776,296834
1138.5497979,296836
2165.95435767,296845
2737.28682059,296847
7320.03789263,296848
3184.58319141,296849
2249.88781081,296856
2188.26858629,296857
1827.59321496,296858
742.337682638,296868
4570.69900793,296869
2901.76321999,296877
2191.40621028,296878
3626.67476335,296889
2001.20390384,296895
3362.21556105,296899
2045.70599497,296901
2141.53059926,296905
14900.5633722,296909
1474.54226075,296910
1372.19606933,296916
2053.86333384,296924
713.46890994,296928
7292.37031241,296933
5195.99090672,296934
2180.25737833,296938
6774.66884178,296944
5256.58885778,296949
4982.62877679,296960
5038.34180881,296962
1569.99453679,296964
7587.98219336,296967
4042.95902385,296968
1141.09495287,296970
1305.48585211,296987
1068.77446213,296995
3544.95945498,297001
1341.72360091,297002
835.154616849,297008
4674.55823025,297018
2051.10490051,297019
1063.20948067,297026
6396.68554677,297027
2461.72280405,297029
1328.25777802,297039
1748.98078895,297043
834.445301542,297044
2318.39644055,297045
4940.12338477,297053
1752.56272413,297059
3993.77662118,297070
2542.00207492,297072
1369.17939461,297079
1337.86459237,297082
12524.3554389,297093
8415.93301067,297105
1533.80556867,297109
1758.0492594,297114
1111.87282516,297117
2488.79433063,297125
1628.90300941,297131
915.642808937,297132
1131.09902591,297143
1989.17525845,297144
1575.97340201,297148
1201.93348529,297149
2055.52421179,297152
3180.60607279,297160
1692.07441346,297161
1183.52242206,297165
1956.40299653,297175
3614.54498274,297178
3165.46395017,297179
1309.54809249,297198
1273.76531494,297202
1418.50736879,297210
2207.2540612,297232
1886.72700277,297239
850.418332034,297241
1485.27515623,297247
6514.15524135,297249
1658.53410706,297253
2842.72525808,297257
2284.55267914,297263
9182.62196467,297265
866.197921127,297267
891.270167372,297268
6938.32792451,297276
2932.68989213,297277
3430.14626373,297280
815.399273924,297282
988.534981267,297283
1243.01620322,297286
3514.61415217,297307
1517.99257287,297310
1356.57320453,297314
13648.3961893,297315
2501.23620904,297318
2159.31160423,297326
1409.33066184,297328
766.63727832,297340
3201.0122892,297349
715.684849478,297354
4107.03985053,297361
1623.28479725,297364
2794.28670485,297365
1597.43738049,297374
891.652917339,297381
783.54599876,297382
1310.02487709,297386
2089.4101719,297391
3333.68947467,297392
826.789215564,297394
2023.41426245,297397
1360.75990175,297410
3979.06291873,297418
1262.8963905,297419
2415.14830619,297428
4374.49486907,297433
1891.55280421,297436
1863.1565717,297437
5295.38721569,297441
8871.77072034,297445
3897.9040488,297449
2189.30412239,297450
1916.56428477,297454
2702.54584703,297455
1098.56706568,297459
1720.38339149,297460
1753.00785497,297464
907.475802292,297470
3593.33056286,297475
3692.96846415,297485
1464.38034306,297493
1049.92063313,297501
3890.22875439,297507
3438.47236787,297508
6910.29337702,297511
1256.01495823,297512
1057.00058947,297519
1750.09105461,297529
6594.01778702,297533
1830.37795099,297537
4093.01905369,297538
1434.10831192,297540
1957.78149654,297559
1807.89953077,297560
2082.88119888,297562
1639.19583105,297563
1503.42094687,297566
2641.05556296,297574
1274.71553875,297576
2246.68454955,297580
1675.97899177,297588
3408.58214765,297593
4748.74442543,297594
2672.186356,297595
3161.83894028,297598
874.773658252,297602
1273.5858462,297612
1694.49217931,297615
3847.33160532,297619
3153.62844426,297620
5744.57298029,297625
1545.23082953,297631
1452.64393288,297637
986.570524626,297640
1090.0582197,297642
10939.3421841,297643
1683.13596384,297644
2716.34464246,297645
930.82114794,297650
2179.89236346,297652
1259.84087536,297654
1639.55913496,297659
1523.34684471,297666
1335.94300563,297667
1664.83397957,297668
1534.67382749,297672
1423.04811438,297673
2361.19044366,297674
1331.86643395,297675
1950.74511413,297680
1124.73403101,297681
949.734825776,297685
1707.20369384,297687
4174.80938086,297688
1198.5119022,297691
3452.97847997,297694
1668.87485887,297696
1704.06611365,297702
2767.88665116,297703
8311.18915129,297710
3103.57522333,297719
1029.01956156,297731
3001.68929375,297734
1946.58773653,297738
1899.7542242,297743
1534.19047292,297746
2645.84089623,297748
1868.87698369,297761
3049.16968702,297764
5550.81936044,297767
5022.93156382,297768
2406.99540153,297770
1575.37890173,297777
1239.41618178,297781
1203.55798944,297782
1291.23648451,297785
4119.49446379,297788
1503.95790025,297792
1482.27610505,297793
1825.30715831,297797
1272.52116448,297798
973.994244576,297803
3257.44717834,297815
1008.83467408,297816
1758.98468748,297818
2204.47303666,297820
3486.52076578,297827
1579.96662563,297828
2076.57233175,297837
3784.00058114,297846
2184.57678735,297856
788.992669881,297862
2897.96507564,297863
1439.62527652,297870
9436.14946763,297874
1530.60308252,297878
3763.00200182,297883
2667.53223382,297885
2300.33223206,297888
2206.06950489,297890
2575.91183083,297897
2180.04120843,297902
1731.74272735,297904
3079.65035207,297907
2402.61802146,297911
1900.82459717,297920
1340.63972952,297921
2183.49789392,297938
1159.32577938,297944
1223.32375569,297946
1447.90730203,297947
3864.76648407,297949
1905.83188437,297950
1098.9092842,297951
1436.54602565,297953
3852.16128045,297956
1548.04004209,297959
2395.00563833,297965
790.986320565,297966
6128.22517837,297967
1503.33934658,297971
2529.11640242,297972
1114.75804353,297975
2024.7702306,297978
1230.99011861,297989
8390.53832145,297993
1920.40357339,298001
3094.16069688,298020
2480.65749292,298030
1783.45598901,298039
1217.10117024,298047
2047.65230618,298057
1838.17432861,298061
1480.9369314,298067
1030.82332909,298070
3247.91369239,298073
1776.662006,298082
3201.22748733,298091
7381.59700031,298092
2593.06777858,298096
3912.09728801,298127
